ProjectName,Is ML producer,where,keyword,line_number,libraries,keywords
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\convert_torch.py,,31,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\convert_torch.py,,36,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\convert_torch.py,,256,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\convert_torch.py,,260,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\convert_torch.py,,264,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\darknet.py,,15,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\darknet.py,,24,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\darknet.py,,44,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\fa_resnet.py,,46,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\fa_resnet.py,,78,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\fa_resnet.py,,112,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\fa_resnet.py,,148,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\fa_resnet.py,,210,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,25,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,55,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,87,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,113,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,139,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,172,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,201,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionresnetv2.py,,306,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,19,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,32,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,55,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,68,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,96,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,118,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,150,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,177,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,205,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\inceptionv4.py,,256,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,37,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,51,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,69,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,86,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,107,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,123,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,158,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,218,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,288,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,351,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,405,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,460,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\nasnet.py,,587,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnet.py,,42,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnet.py,,74,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnet.py,,107,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnet.py,,142,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnet.py,,204,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_32x4d.py,,19,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_32x4d.py,,23,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_32x4d.py,,27,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_64x4d.py,,19,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_64x4d.py,,23,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_101_64x4d.py,,27,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_50_32x4d.py,,19,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_50_32x4d.py,,23,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\resnext_50_32x4d.py,,27,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\senet.py,,100,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\senet.py,,114,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\senet.py,,366,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\unet.py,,38,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\unet.py,,84,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wideresnet.py,,24,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wideresnet.py,,42,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wideresnet.py,,70,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wrn_50_2f.py,,19,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wrn_50_2f.py,,23,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\wrn_50_2f.py,,27,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\main_dxy.py,,171,torch,.train(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\main_dxy.py,,196,torch,.backward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\main_kuangliu.py,,87,torch,.train(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\main_kuangliu.py,,97,torch,.backward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\preact_resnet.py,,30,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\preact_resnet.py,,57,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\preact_resnet.py,,87,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\resnext.py,,25,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\resnext.py,,93,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\senet.py,,31,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\senet.py,,64,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\senet.py,,102,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\wideresnet.py,,32,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\models\cifar10\wideresnet.py,,58,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\torchqrnn\forget_mult.py,,80,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\torchqrnn\forget_mult.py,,122,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\torchqrnn\forget_mult.py,,174,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\torchqrnn\qrnn.py,,52,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fastai\torchqrnn\qrnn.py,,160,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\generators.py,,21,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\generators.py,,116,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\modules.py,,25,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\modules.py,,71,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\modules.py,,91,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\modules.py,,122,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,69,torch,def forward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,181,torch,train_one_epoch(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,195,torch,train_one_epoch(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,196,torch,.train(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,197,torch,.train(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,263,torch,.backward(
repos2/devpranoy,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\devpranoy\video_coloriser\fasterai\training.py,,287,torch,.backward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\bidaf.py,,250,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\bidaf.py,,535,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\text_bidaf.py,,70,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\modules\embeddings.py,,79,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\modules\embeddings.py,,171,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\modules\embeddings.py,,252,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\modules\highway.py,,46,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\mrcqa\modules\highway.py,,88,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\scripts\train.py,,51,torch,.train(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\scripts\train.py,,140,torch,.train(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Q+A\Baseline\scripts\train.py,,159,torch,.backward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Ranking\Baselines\Duet.ipynb,,218,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Ranking\Baselines\Duet.ipynb,,268,torch,def forward(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Ranking\Baselines\Duet.ipynb,,336,torch,.train(
repos2/dfcf93,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\dfcf93\MSMARCO\Ranking\Baselines\Duet.ipynb,,347,torch,.backward(
repos2/domschl,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\domschl\tensor-poet\tensor_poet.ipynb,,749,tensorflow,.fit(
repos2/domschl,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\domschl\tensor-poet\tensor_poet.ipynb,,749,tensorflow,fit(
repos2/domschl,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\domschl\tensor-poet\tensor_poet.ipynb,,749,tensorflow,.fit(
