ProjectName,Is ML consumer,where,keyword,line_number,libraries,keywords
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\layers\weight_init.py,,118,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adabelief.py,,88,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adabelief.py,,106,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adafactor.py,,127,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adafactor_bv.py,,124,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adahessian.py,,90,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adahessian.py,,118,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adamp.py,,66,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adamw.py,,100,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adan.py,,101,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adan.py,,117,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\adopt.py,,188,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\kron.py,,217,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\lamb.py,,147,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\laprop.py,,66,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\lars.py,,75,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\lion.py,,81,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\lookahead.py,,35,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\lookahead.py,,52,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\madgrad.py,,90,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\mars.py,,141,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\nadam.py,,52,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\nadamw.py,,89,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\nvnovograd.py,,66,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\radam.py,,37,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\rmsprop_tf.py,,98,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\sgdp.py,,44,torch,.no_grad(
repos2/rwightman,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\rwightman\pytorch-image-models\timm\optim\sgdw.py,,94,torch,.no_grad(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\levi\levi_agent.py,,80,torch,.no_grad(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\levi\levi_agent.py,,81,torch,.forward(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\levitate\levitate_agent.py,,53,torch,.no_grad(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\levitate\levitate_agent.py,,54,torch,.forward(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\self_evolving_car\train.py,,78,torch,.no_grad(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\self_evolving_car\train.py,,79,torch,.forward(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\torch_model\torch_model.py,,92,torch,.no_grad(
repos2/SaltieRL,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\SaltieRL\Saltie\agents\torch_model\torch_model.py,,93,torch,.forward(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\examples\macbert\predict_ckpt.py,,61,transformers,.predict(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\examples\macbert\predict_ckpt.py,,83,transformers,.predict(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\pycorrector\macbert\macbert_corrector.py,,46,torch,.no_grad(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\pycorrector\mucgec_bart\monkey_pack.py,,24,torch,.no_grad(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\pycorrector\mucgec_bart\monkey_pack.py,,28,torch,.forward(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\pycorrector\mucgec_bart\monkey_pack.py,,32,torch,.forward(
repos2/shibing624,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\shibing624\pycorrector\pycorrector\t5\t5_corrector.py,,41,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\notebooks\tabular_examples\tree_based_models\NHANES I Survival Model.ipynb,,158,sklearn,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\benchmark\_sequential.py,,57,sklearn,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,38,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,40,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,86,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,178,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,180,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\pytree.py,,226,xgboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_gradient.py,,454,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_gradient.py,,527,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_gradient.py,,594,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,299,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,299,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,299,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,311,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,311,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,311,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,334,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,334,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,334,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,565,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,565,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,565,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,573,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,573,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,573,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,579,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,579,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,579,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,672,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,672,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,672,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,756,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,756,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_tree.py,,756,catboost,.predict(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_deep\deep_pytorch.py,,38,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_deep\deep_pytorch.py,,52,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_deep\deep_pytorch.py,,147,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_deep\deep_pytorch.py,,223,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\explainers\_deep\deep_pytorch.py,,335,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\models\_teacher_forcing.py,,291,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\models\_text_generation.py,,170,torch,.no_grad(
repos2/slundberg,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\slundberg\shap\shap\models\_topk_lm.py,,231,torch,.no_grad(
repos2/svip-lab,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\svip-lab\PlanarReconstruction\predict.py,,60,torch,.no_grad(
repos2/tbepler,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\tbepler\topaz\topaz\predict.py,,21,torch,.no_grad(
repos2/tbepler,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\tbepler\topaz\topaz\model\utils.py,,57,torch,.no_grad(
repos2/tbepler,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\tbepler\topaz\topaz\model\utils.py,,93,torch,.no_grad(
repos2/tfunck,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\tfunck\minc_keras\predict.py,,127,keras,.predict(
repos2/Tian312,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Tian312\EliIE\Relation.py,,43,libsvm,svm_predict(
repos2/titu1994,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\titu1994\DenseNet\imagenet_inference.py,,24,keras,.predict(
repos2/wuhuikai,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\wuhuikai\GP-GAN\sampler.py,,11,chainer,.make_extension(
repos2/X-DataInitiative,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\X-DataInitiative\tick\tick\linear_model\linear_regression.py,,147,sklearn,.predict(
repos2/X-DataInitiative,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\X-DataInitiative\tick\tick\linear_model\linear_regression.py,,150,sklearn,.predict(
repos2/xiadingZ,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\xiadingZ\video-caption.pytorch\prepro_feats.py,,57,torch,.no_grad(
repos2/yassineAlouini,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yassineAlouini\kaggle-tools\kaggle_tools\metrics\keras.py,,42,keras,.predict(
repos2/yassineAlouini,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yassineAlouini\kaggle-tools\kaggle_tools\metrics\keras.py,,42,keras,.predict(
repos2/Yochengliu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Yochengliu\MLIC-KD-WSD\caffe-MLIC\examples\web_demo\app.py,,151,caffe,.predict(
repos2/Yochengliu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Yochengliu\MLIC-KD-WSD\caffe-MLIC\examples\web_demo\app.py,,215,caffe,.forward(
repos2/Yochengliu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Yochengliu\MLIC-KD-WSD\caffe-MLIC\python\classify.py,,129,caffe,.predict(
repos2/Yochengliu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Yochengliu\MLIC-KD-WSD\caffe-MLIC\python\caffe\pycaffe.py,,192,caffe,.forward(
repos2/Yochengliu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\Yochengliu\MLIC-KD-WSD\caffe-MLIC\python\caffe\pycaffe.py,,232,caffe,.forward(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\pooling.py,,182,tensorflow,.predict(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\pooling.py,,182,tensorflow,.predict(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\pooling.py,,182,tensorflow,.predict(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\utils.py,,42,tensorflow,.predict(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\utils.py,,42,tensorflow,.predict(
repos2/yselivonchyk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yselivonchyk\Tensorflow_WhatWhereAutoencoder\utils.py,,42,tensorflow,.predict(
repos2/yuewang-cuhk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuewang-cuhk\HashtagGeneration\onmt\translate\Translator.py,,382,torch,.forward(
repos2/yuewang-cuhk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuewang-cuhk\HashtagGeneration\onmt\translate\Translator.py,,387,torch,.forward(
repos2/yuewang-cuhk,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuewang-cuhk\HashtagGeneration\onmt\translate\Translator.py,,469,torch,.forward(
repos2/YuliangXiu,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\YuliangXiu\MobilePose-pytorch\demo.ipynb,,105,torch,.no_grad(
repos2/yuzcccc,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuzcccc\vqa-mfb\eval\ensemble.py,,144,caffe,.forward(
repos2/yuzcccc,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuzcccc\vqa-mfb\mfb_baseline\utils.py,,137,caffe,.forward(
repos2/yuzcccc,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuzcccc\vqa-mfb\mfb_coatt_glove\utils.py,,138,caffe,.forward(
repos2/yuzcccc,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuzcccc\vqa-mfb\mfh_baseline\utils.py,,137,caffe,.forward(
repos2/yuzcccc,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\yuzcccc\vqa-mfb\mfh_coatt_glove\utils.py,,138,caffe,.forward(
repos2/zhou13,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\zhou13\lcnn\demo.py,,95,torch,.no_grad(
repos2/zhou13,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\zhou13\lcnn\process.py,,95,torch,.no_grad(
